File_name	Sample_ID	Program	Sub-program	Lab	Species	Modality	Technique	Subspecimen_type	Data_type	File_type	Access	Checksum	Anatomical_site	Counts_pipeline	Read_aligner	Genome_build	Gene_set_release	BCDC_Project	BCDC_collection	CA_usage	CA_IC_id	CA_donor	CA_tissue_provider	Contact_email	Aspera_user	Aspera_dir	Validated_nemo_dir	component_identifier	Nemo_checksum	Nemo_file_name	Released_URL	Identifier
NW_TX0035-12_S01_L003_R2_001.fastq.gz	L8TX_200220_01_F08	biccn	U01_lein	lein	human	transcriptome	10x Chromium 3' v3 sequencing	nuclei	raw	fastq	open	37b08a58f38edb0401722c7f3eaf2241	ACC					lein_human_cross-areal_10x_proj	lein_human_cross-areal_10x_ACC		GDS_Extramural_Certification_U01MH114812_Hodge_Open_GRU	H19.30.002	UW/Keene	timd@alleninstitute.org	timdol.aibs	xrcjbnp	public/validated/brain/biccn/grant/u01_lein/lein/transcriptome/sncell/10x_v3/human/raw	nemo:sqc-okx89fv	37b08a58f38edb0401722c7f3eaf2241	NW_TX0035-12_S01_L003_R2_001.fastq.gz	https://data.nemoarchive.org/biccn/grant/u01_lein/lein/transcriptome/sncell/10x_v3/human/raw/NW_TX0035-12_S01_L003-001.fastq.tar	nemo:seq-c6weez9
NW_TX0035-13_S01_L003_R2_001.fastq.gz	L8TX_200220_01_F07	biccn	U01_lein	lein	human	transcriptome	10x Chromium 3' v3 sequencing	nuclei	raw	fastq	open	7df281fe189fc3618efeb21981d94e04	ACC					lein_human_cross-areal_10x_proj	lein_human_cross-areal_10x_ACC		GDS_Extramural_Certification_U01MH114812_Hodge_Open_GRU	H19.30.002	UW/Keene	timd@alleninstitute.org	timdol.aibs	xrcjbnp	public/validated/brain/biccn/grant/u01_lein/lein/transcriptome/sncell/10x_v3/human/raw	nemo:sqc-jq0hpdc	7df281fe189fc3618efeb21981d94e04	NW_TX0035-13_S01_L003_R2_001.fastq.gz	https://data.nemoarchive.org/biccn/grant/u01_lein/lein/transcriptome/sncell/10x_v3/human/raw/NW_TX0035-13_S01_L003-001.fastq.tar	nemo:seq-e7eemkh
NW_TX0033-4_S01_L003_R2_001.fastq.gz	L8TX_200213_01_A06	biccn	U01_lein	lein	human	transcriptome	10x Chromium 3' v3 sequencing	nuclei	raw	fastq	open	4cd6e1e755c89caf591d4c804ee5a493	ACC					lein_human_cross-areal_10x_proj	lein_human_cross-areal_10x_ACC		GDS_Extramural_Certification_U01MH114812_Hodge_Open_GRU	H19.30.002	UW/Keene	timd@alleninstitute.org	timdol.aibs	xrcjbnp	public/validated/brain/biccn/grant/u01_lein/lein/transcriptome/sncell/10x_v3/human/raw	nemo:sqc-w5wwes8	4cd6e1e755c89caf591d4c804ee5a493	NW_TX0033-4_S01_L003_R2_001.fastq.gz	https://data.nemoarchive.org/biccn/grant/u01_lein/lein/transcriptome/sncell/10x_v3/human/raw/NW_TX0033-4_S01_L003-001.fastq.tar	nemo:seq-wxxoyz3
SM-K6L22-3_S01_L003_R2_001.fastq.gz	L8TX_200716_01_F07	biccn	U01_lein	lein	human	transcriptome	10x Chromium 3' v3 sequencing	nuclei	raw	fastq	open	f76eaf8181cda13be27ee74ddff5912c	AnG					lein_human_cross-areal_10x_proj	lein_human_cross-areal_10x_ANG		GDS_Extramural_Certification_U01MH114812_Hodge_Open_GRU	H19.30.002	UW/Keene	timd@alleninstitute.org	timdol.aibs	xrcjbnp	public/validated/brain/biccn/grant/u01_lein/lein/transcriptome/sncell/10x_v3/human/raw	nemo:sqc-9raiu75	f76eaf8181cda13be27ee74ddff5912c	SM-K6L22-3_S01_L003_R2_001.fastq.gz	https://data.nemoarchive.org/biccn/grant/u01_lein/lein/transcriptome/sncell/10x_v3/human/raw/SM-K6L22-3_S01_L003-001.fastq.tar	nemo:seq-ot2jn3x
SM-K6L22-4_S01_L003_R2_001.fastq.gz	L8TX_200716_01_G07	biccn	U01_lein	lein	human	transcriptome	10x Chromium 3' v3 sequencing	nuclei	raw	fastq	open	7196799f784f0099ad37e8c8932ea7fd	AnG					lein_human_cross-areal_10x_proj	lein_human_cross-areal_10x_ANG		GDS_Extramural_Certification_U01MH114812_Hodge_Open_GRU	H19.30.002	UW/Keene	timd@alleninstitute.org	timdol.aibs	xrcjbnp	public/validated/brain/biccn/grant/u01_lein/lein/transcriptome/sncell/10x_v3/human/raw	nemo:sqc-7o7byyz	7196799f784f0099ad37e8c8932ea7fd	SM-K6L22-4_S01_L003_R2_001.fastq.gz	https://data.nemoarchive.org/biccn/grant/u01_lein/lein/transcriptome/sncell/10x_v3/human/raw/SM-K6L22-4_S01_L003-001.fastq.tar	nemo:seq-jepdtt5
SM-K6L23-8_S01_L003_R2_001.fastq.gz	L8TX_200709_01_H03	biccn	U01_lein	lein	human	transcriptome	10x Chromium 3' v3 sequencing	nuclei	raw	fastq	open	fe3e2a6f6cc6e07c97167070023be07b	AnG					lein_human_cross-areal_10x_proj	lein_human_cross-areal_10x_ANG		GDS_Extramural_Certification_U01MH114812_Hodge_Open_GRU	H19.30.002	UW/Keene	timd@alleninstitute.org	timdol.aibs	xrcjbnp	public/validated/brain/biccn/grant/u01_lein/lein/transcriptome/sncell/10x_v3/human/raw	nemo:sqc-ox81twg	fe3e2a6f6cc6e07c97167070023be07b	SM-K6L23-8_S01_L003_R2_001.fastq.gz	https://data.nemoarchive.org/biccn/grant/u01_lein/lein/transcriptome/sncell/10x_v3/human/raw/SM-K6L23-8_S01_L003-001.fastq.tar	nemo:seq-67ishqb
SM-K6L24-1_S01_L003_R2_001.fastq.gz	L8TX_200716_01_H07	biccn	U01_lein	lein	human	transcriptome	10x Chromium 3' v3 sequencing	nuclei	raw	fastq	open	ce45257ad8472a9d98f577bfad1f46a5	AnG					lein_human_cross-areal_10x_proj	lein_human_cross-areal_10x_ANG		GDS_Extramural_Certification_U01MH114812_Hodge_Open_GRU	H19.30.002	UW/Keene	timd@alleninstitute.org	timdol.aibs	xrcjbnp	public/validated/brain/biccn/grant/u01_lein/lein/transcriptome/sncell/10x_v3/human/raw	nemo:sqc-px19bcd	ce45257ad8472a9d98f577bfad1f46a5	SM-K6L24-1_S01_L003_R2_001.fastq.gz	https://data.nemoarchive.org/biccn/grant/u01_lein/lein/transcriptome/sncell/10x_v3/human/raw/SM-K6L24-1_S01_L003-001.fastq.tar	nemo:seq-hbhp89y
SM-K6L24-5_S01_L003_R2_001.fastq.gz	L8TX_200723_01_D11	biccn	U01_lein	lein	human	transcriptome	10x Chromium 3' v3 sequencing	nuclei	raw	fastq	open	46d1f367e5e5dfb1f60c9a4036c95eb6	AnG					lein_human_cross-areal_10x_proj	lein_human_cross-areal_10x_ANG		GDS_Extramural_Certification_U01MH114812_Hodge_Open_GRU	H19.30.002	UW/Keene	timd@alleninstitute.org	timdol.aibs	xrcjbnp	public/validated/brain/biccn/grant/u01_lein/lein/transcriptome/sncell/10x_v3/human/raw	nemo:sqc-icsmxn7	46d1f367e5e5dfb1f60c9a4036c95eb6	SM-K6L24-5_S01_L003_R2_001.fastq.gz	https://data.nemoarchive.org/biccn/grant/u01_lein/lein/transcriptome/sncell/10x_v3/human/raw/SM-K6L24-5_S01_L003-001.fastq.tar	nemo:seq-p9egm3i
NW_TX0032-2_S01_L003_R2_001.fastq.gz	L8TX_200130_01_B01	biccn	U01_lein	lein	human	transcriptome	10x Chromium 3' v3 sequencing	nuclei	raw	fastq	open	e5c0382f0ee1fc0717c7860e8d83ea6c	DLPFC					lein_human_cross-areal_10x_proj	lein_human_cross-areal_10x_DLPFC		GDS_Extramural_Certification_U01MH114812_Hodge_Open_GRU	H19.30.002	UW/Keene	timd@alleninstitute.org	timdol.aibs	xrcjbnp	public/validated/brain/biccn/grant/u01_lein/lein/transcriptome/sncell/10x_v3/human/raw	nemo:sqc-ei9y4dx	e5c0382f0ee1fc0717c7860e8d83ea6c	NW_TX0032-2_S01_L003_R2_001.fastq.gz	https://data.nemoarchive.org/biccn/grant/u01_lein/lein/transcriptome/sncell/10x_v3/human/raw/NW_TX0032-2_S01_L003-001.fastq.tar	nemo:seq-5uebk8n
NW_TX0033-5_S01_L003_R2_001.fastq.gz	L8TX_200213_01_C05	biccn	U01_lein	lein	human	transcriptome	10x Chromium 3' v3 sequencing	nuclei	raw	fastq	open	2a951eceb0847b733b9d471ab1b86360	DLPFC					lein_human_cross-areal_10x_proj	lein_human_cross-areal_10x_DLPFC		GDS_Extramural_Certification_U01MH114812_Hodge_Open_GRU	H19.30.002	UW/Keene	timd@alleninstitute.org	timdol.aibs	xrcjbnp	public/validated/brain/biccn/grant/u01_lein/lein/transcriptome/sncell/10x_v3/human/raw	nemo:sqc-hygvfkb	2a951eceb0847b733b9d471ab1b86360	NW_TX0033-5_S01_L003_R2_001.fastq.gz	https://data.nemoarchive.org/biccn/grant/u01_lein/lein/transcriptome/sncell/10x_v3/human/raw/NW_TX0033-5_S01_L003-001.fastq.tar	nemo:seq-mijyf4g
NW_TX0033-6_S01_L003_R2_001.fastq.gz	L8TX_200213_01_B06	biccn	U01_lein	lein	human	transcriptome	10x Chromium 3' v3 sequencing	nuclei	raw	fastq	open	d1b3fa56d8b8f0884dd4b3af5704f08a	DLPFC					lein_human_cross-areal_10x_proj	lein_human_cross-areal_10x_DLPFC		GDS_Extramural_Certification_U01MH114812_Hodge_Open_GRU	H19.30.002	UW/Keene	timd@alleninstitute.org	timdol.aibs	xrcjbnp	public/validated/brain/biccn/grant/u01_lein/lein/transcriptome/sncell/10x_v3/human/raw	nemo:sqc-ccna520	d1b3fa56d8b8f0884dd4b3af5704f08a	NW_TX0033-6_S01_L003_R2_001.fastq.gz	https://data.nemoarchive.org/biccn/grant/u01_lein/lein/transcriptome/sncell/10x_v3/human/raw/NW_TX0033-6_S01_L003-001.fastq.tar	nemo:seq-gxw1q66
NW_TX0032-3_S01_L003_R2_001.fastq.gz	L8TX_200130_01_C01	biccn	U01_lein	lein	human	transcriptome	10x Chromium 3' v3 sequencing	nuclei	raw	fastq	open	f73f48f3cb410cd5c8b7809beffe56a0	DLPFC					lein_human_cross-areal_10x_proj	lein_human_cross-areal_10x_DLPFC		GDS_Extramural_Certification_U01MH114812_Hodge_Open_GRU	H19.30.002	UW/Keene	timd@alleninstitute.org	timdol.aibs	xrcjbnp	public/validated/brain/biccn/grant/u01_lein/lein/transcriptome/sncell/10x_v3/human/raw	nemo:sqc-y52ffzv	f73f48f3cb410cd5c8b7809beffe56a0	NW_TX0032-3_S01_L003_R2_001.fastq.gz	https://data.nemoarchive.org/biccn/grant/u01_lein/lein/transcriptome/sncell/10x_v3/human/raw/NW_TX0032-3_S01_L003-001.fastq.tar	nemo:seq-up2gz0w
NW_TX0039-4_S01_L003_R2_001.fastq.gz	L8TX_200227_01_C09	biccn	U01_lein	lein	human	transcriptome	10x Chromium 3' v3 sequencing	nuclei	raw	fastq	open	ea5864456d881517ded601cef019d7f4	S1C					lein_human_cross-areal_10x_proj	lein_human_cross-areal_10x_S1		GDS_Extramural_Certification_U01MH114812_Hodge_Open_GRU	H19.30.002	UW/Keene	timd@alleninstitute.org	timdol.aibs	xrcjbnp	public/validated/brain/biccn/grant/u01_lein/lein/transcriptome/sncell/10x_v3/human/raw	nemo:sqc-aonnzji	ea5864456d881517ded601cef019d7f4	NW_TX0039-4_S01_L003_R2_001.fastq.gz	https://data.nemoarchive.org/biccn/grant/u01_lein/lein/transcriptome/sncell/10x_v3/human/raw/NW_TX0039-4_S01_L003-001.fastq.tar	nemo:seq-cmg2jwe
NW_TX0039-5_S01_L003_R2_001.fastq.gz	L8TX_200227_01_D09	biccn	U01_lein	lein	human	transcriptome	10x Chromium 3' v3 sequencing	nuclei	raw	fastq	open	eca4bae2ddbab0dc919b5f486abed2a0	S1C					lein_human_cross-areal_10x_proj	lein_human_cross-areal_10x_S1		GDS_Extramural_Certification_U01MH114812_Hodge_Open_GRU	H19.30.002	UW/Keene	timd@alleninstitute.org	timdol.aibs	xrcjbnp	public/validated/brain/biccn/grant/u01_lein/lein/transcriptome/sncell/10x_v3/human/raw	nemo:sqc-qmexbzt	eca4bae2ddbab0dc919b5f486abed2a0	NW_TX0039-5_S01_L003_R2_001.fastq.gz	https://data.nemoarchive.org/biccn/grant/u01_lein/lein/transcriptome/sncell/10x_v3/human/raw/NW_TX0039-5_S01_L003-001.fastq.tar	nemo:seq-5hyf30j
NW_TX0039-7_S01_L003_R2_001.fastq.gz	L8TX_200227_01_F09	biccn	U01_lein	lein	human	transcriptome	10x Chromium 3' v3 sequencing	nuclei	raw	fastq	open	2a2a94e06b25984352f11661d97bb8e2	S1C					lein_human_cross-areal_10x_proj	lein_human_cross-areal_10x_S1		GDS_Extramural_Certification_U01MH114812_Hodge_Open_GRU	H19.30.002	UW/Keene	timd@alleninstitute.org	timdol.aibs	xrcjbnp	public/validated/brain/biccn/grant/u01_lein/lein/transcriptome/sncell/10x_v3/human/raw	nemo:sqc-7foutyo	2a2a94e06b25984352f11661d97bb8e2	NW_TX0039-7_S01_L003_R2_001.fastq.gz	https://data.nemoarchive.org/biccn/grant/u01_lein/lein/transcriptome/sncell/10x_v3/human/raw/NW_TX0039-7_S01_L003-001.fastq.tar	nemo:seq-h93m7bu
NW_TX0039-8_S01_L003_R2_001.fastq.gz	L8TX_200227_01_G09	biccn	U01_lein	lein	human	transcriptome	10x Chromium 3' v3 sequencing	nuclei	raw	fastq	open	8b1965144b55ce220f7b2d09d3ee81bf	S1C					lein_human_cross-areal_10x_proj	lein_human_cross-areal_10x_S1		GDS_Extramural_Certification_U01MH114812_Hodge_Open_GRU	H19.30.002	UW/Keene	timd@alleninstitute.org	timdol.aibs	xrcjbnp	public/validated/brain/biccn/grant/u01_lein/lein/transcriptome/sncell/10x_v3/human/raw	nemo:sqc-0w7eade	8b1965144b55ce220f7b2d09d3ee81bf	NW_TX0039-8_S01_L003_R2_001.fastq.gz	https://data.nemoarchive.org/biccn/grant/u01_lein/lein/transcriptome/sncell/10x_v3/human/raw/NW_TX0039-8_S01_L003-001.fastq.tar	nemo:seq-cyapya4
NW_TX0033-9_S01_L003_R2_001.fastq.gz	L8TX_200213_01_C06	biccn	U01_lein	lein	human	transcriptome	10x Chromium 3' v3 sequencing	nuclei	raw	fastq	open	24e9143e3bbf75d9126e8e553bb35e52	V1C					lein_human_cross-areal_10x_proj	lein_human_cross-areal_10x_V1		GDS_Extramural_Certification_U01MH114812_Hodge_Open_GRU	H19.30.002	UW/Keene	timd@alleninstitute.org	timdol.aibs	xrcjbnp	public/validated/brain/biccn/grant/u01_lein/lein/transcriptome/sncell/10x_v3/human/raw	nemo:sqc-bezm1y4	24e9143e3bbf75d9126e8e553bb35e52	NW_TX0033-9_S01_L003_R2_001.fastq.gz	https://data.nemoarchive.org/biccn/grant/u01_lein/lein/transcriptome/sncell/10x_v3/human/raw/NW_TX0033-9_S01_L003-001.fastq.tar	nemo:seq-2vfmcss
NW_TX0033-10_S01_L003_R2_001.fastq.gz	L8TX_200213_01_H06	biccn	U01_lein	lein	human	transcriptome	10x Chromium 3' v3 sequencing	nuclei	raw	fastq	open	3520c3ce478213873255b58436fc8379	V1C					lein_human_cross-areal_10x_proj	lein_human_cross-areal_10x_V1		GDS_Extramural_Certification_U01MH114812_Hodge_Open_GRU	H19.30.002	UW/Keene	timd@alleninstitute.org	timdol.aibs	xrcjbnp	public/validated/brain/biccn/grant/u01_lein/lein/transcriptome/sncell/10x_v3/human/raw	nemo:sqc-7tfzku1	3520c3ce478213873255b58436fc8379	NW_TX0033-10_S01_L003_R2_001.fastq.gz	https://data.nemoarchive.org/biccn/grant/u01_lein/lein/transcriptome/sncell/10x_v3/human/raw/NW_TX0033-10_S01_L003-001.fastq.tar	nemo:seq-euaaroq
NW_TX0035-6_S01_L003_R2_001.fastq.gz	L8TX_200213_01_E06	biccn	U01_lein	lein	human	transcriptome	10x Chromium 3' v3 sequencing	nuclei	raw	fastq	open	54faba2060100ff680c9d39aaf0d0966	V1C					lein_human_cross-areal_10x_proj	lein_human_cross-areal_10x_V1		GDS_Extramural_Certification_U01MH114812_Hodge_Open_GRU	H19.30.002	UW/Keene	timd@alleninstitute.org	timdol.aibs	xrcjbnp	public/validated/brain/biccn/grant/u01_lein/lein/transcriptome/sncell/10x_v3/human/raw	nemo:sqc-vyf71zr	54faba2060100ff680c9d39aaf0d0966	NW_TX0035-6_S01_L003_R2_001.fastq.gz	https://data.nemoarchive.org/biccn/grant/u01_lein/lein/transcriptome/sncell/10x_v3/human/raw/NW_TX0035-6_S01_L003-001.fastq.tar	nemo:seq-3fbhkoi
NW_TX0035-7_S01_L003_R2_001.fastq.gz	L8TX_200213_01_C07	biccn	U01_lein	lein	human	transcriptome	10x Chromium 3' v3 sequencing	nuclei	raw	fastq	open	6590835658dde521de868f4d103e70e9	V1C					lein_human_cross-areal_10x_proj	lein_human_cross-areal_10x_V1		GDS_Extramural_Certification_U01MH114812_Hodge_Open_GRU	H19.30.002	UW/Keene	timd@alleninstitute.org	timdol.aibs	xrcjbnp	public/validated/brain/biccn/grant/u01_lein/lein/transcriptome/sncell/10x_v3/human/raw	nemo:sqc-rc9v1k2	6590835658dde521de868f4d103e70e9	NW_TX0035-7_S01_L003_R2_001.fastq.gz	https://data.nemoarchive.org/biccn/grant/u01_lein/lein/transcriptome/sncell/10x_v3/human/raw/NW_TX0035-7_S01_L003-001.fastq.tar	nemo:seq-7k8t788
NW_TX0020-4_S01_L003_R2_001.fastq.gz	L8TX_191003_01_D03	biccn	U01_lein	lein	human	transcriptome	10x Chromium 3' v3 sequencing	nuclei	raw	fastq	open	e4285c916d85574a39657fb11a51b382	A1C_L5					lein_human_cross-areal_10x_proj	lein_human_cross-areal_10x_A1		GDS_Extramural_Certification_U01MH114812_Hodge_Open_GRU	H18.30.001	UW/Keene	timd@alleninstitute.org	timdol.aibs	xrcjbnp	public/validated/brain/biccn/grant/u01_lein/lein/transcriptome/sncell/10x_v3/human/raw	nemo:sqc-3avgdae	e4285c916d85574a39657fb11a51b382	NW_TX0020-4_S01_L003_R2_001.fastq.gz	https://data.nemoarchive.org/biccn/grant/u01_lein/lein/transcriptome/sncell/10x_v3/human/raw/NW_TX0020-4_S01_L003-001.fastq.tar	nemo:seq-g62rj5m
NW_TX0029-16_S01_L003_R2_001.fastq.gz	L8TX_200107_01_B10	biccn	U01_lein	lein	human	transcriptome	10x Chromium 3' v3 sequencing	nuclei	raw	fastq	open	8abd691f1b64d614051c930af6de2b92	A1C_L5					lein_human_cross-areal_10x_proj	lein_human_cross-areal_10x_A1		GDS_Extramural_Certification_U01MH114812_Hodge_Open_GRU	H18.30.001	UW/Keene	timd@alleninstitute.org	timdol.aibs	xrcjbnp	public/validated/brain/biccn/grant/u01_lein/lein/transcriptome/sncell/10x_v3/human/raw	nemo:sqc-picdnwt	8abd691f1b64d614051c930af6de2b92	NW_TX0029-16_S01_L003_R2_001.fastq.gz	https://data.nemoarchive.org/biccn/grant/u01_lein/lein/transcriptome/sncell/10x_v3/human/raw/NW_TX0029-16_S01_L003-001.fastq.tar	nemo:seq-ehfk085
NW_TX0028-3_S01_L003_R2_001.fastq.gz	L8TX_191217_01_H03	biccn	U01_lein	lein	human	transcriptome	10x Chromium 3' v3 sequencing	nuclei	raw	fastq	open	49a4e339b358c81c13cebef7bedaf136	ACC_L5					lein_human_cross-areal_10x_proj	lein_human_cross-areal_10x_ACC		GDS_Extramural_Certification_U01MH114812_Hodge_Open_GRU	H18.30.001	UW/Keene	timd@alleninstitute.org	timdol.aibs	xrcjbnp	public/validated/brain/biccn/grant/u01_lein/lein/transcriptome/sncell/10x_v3/human/raw	nemo:sqc-0yzyo28	49a4e339b358c81c13cebef7bedaf136	NW_TX0028-3_S01_L003_R2_001.fastq.gz	https://data.nemoarchive.org/biccn/grant/u01_lein/lein/transcriptome/sncell/10x_v3/human/raw/NW_TX0028-3_S01_L003-001.fastq.tar	nemo:seq-4h5ce8s
NW_TX0029-11_S01_L003_R2_001.fastq.gz	L8TX_200107_01_F09	biccn	U01_lein	lein	human	transcriptome	10x Chromium 3' v3 sequencing	nuclei	raw	fastq	open	868ac870285e7764e1df21c3c27b881a	DLPFC_L5					lein_human_cross-areal_10x_proj	lein_human_cross-areal_10x_DLPFC		GDS_Extramural_Certification_U01MH114812_Hodge_Open_GRU	H18.30.001	UW/Keene	timd@alleninstitute.org	timdol.aibs	xrcjbnp	public/validated/brain/biccn/grant/u01_lein/lein/transcriptome/sncell/10x_v3/human/raw	nemo:sqc-q94exbi	868ac870285e7764e1df21c3c27b881a	NW_TX0029-11_S01_L003_R2_001.fastq.gz	https://data.nemoarchive.org/biccn/grant/u01_lein/lein/transcriptome/sncell/10x_v3/human/raw/NW_TX0029-11_S01_L003-001.fastq.tar	nemo:seq-2r2mjis
NW_TX0029-12_S01_L003_R2_001.fastq.gz	L8TX_200107_01_A09	biccn	U01_lein	lein	human	transcriptome	10x Chromium 3' v3 sequencing	nuclei	raw	fastq	open	6960067da3fe005285e700d0a4464fb1	MTG_L5					lein_human_cross-areal_10x_proj	lein_human_cross-areal_10x_MTG		GDS_Extramural_Certification_U01MH114812_Hodge_Open_GRU	H18.30.001	UW/Keene	timd@alleninstitute.org	timdol.aibs	xrcjbnp	public/validated/brain/biccn/grant/u01_lein/lein/transcriptome/sncell/10x_v3/human/raw	nemo:sqc-7r62mtr	6960067da3fe005285e700d0a4464fb1	NW_TX0029-12_S01_L003_R2_001.fastq.gz	https://data.nemoarchive.org/biccn/grant/u01_lein/lein/transcriptome/sncell/10x_v3/human/raw/NW_TX0029-12_S01_L003-001.fastq.tar	nemo:seq-dsmm38b
NW_TX0022-7_S01_L003_R2_001.fastq.gz	L8TX_191029_01_A07	biccn	U01_lein	lein	human	transcriptome	10x Chromium 3' v3 sequencing	nuclei	raw	fastq	open	ce3fd430570a1451cd5aef17551e9d77	MTG_L5					lein_human_cross-areal_10x_proj	lein_human_cross-areal_10x_MTG		GDS_Extramural_Certification_U01MH114812_Hodge_Open_GRU	H18.30.001	UW/Keene	timd@alleninstitute.org	timdol.aibs	xrcjbnp	public/validated/brain/biccn/grant/u01_lein/lein/transcriptome/sncell/10x_v3/human/raw	nemo:sqc-0y123m7	ce3fd430570a1451cd5aef17551e9d77	NW_TX0022-7_S01_L003_R2_001.fastq.gz	https://data.nemoarchive.org/biccn/grant/u01_lein/lein/transcriptome/sncell/10x_v3/human/raw/NW_TX0022-7_S01_L003-001.fastq.tar	nemo:seq-rzkfpy3
NW_TX0022-13_S01_L003_R2_001.fastq.gz	L8TX_191105_01_A09	biccn	U01_lein	lein	human	transcriptome	10x Chromium 3' v3 sequencing	nuclei	raw	fastq	open	ef9fe49e33bc5ec5ab1f460c08d481a3	S1C_L5					lein_human_cross-areal_10x_proj	lein_human_cross-areal_10x_S1		GDS_Extramural_Certification_U01MH114812_Hodge_Open_GRU	H18.30.001	UW/Keene	timd@alleninstitute.org	timdol.aibs	xrcjbnp	public/validated/brain/biccn/grant/u01_lein/lein/transcriptome/sncell/10x_v3/human/raw	nemo:sqc-dk6u7ae	ef9fe49e33bc5ec5ab1f460c08d481a3	NW_TX0022-13_S01_L003_R2_001.fastq.gz	https://data.nemoarchive.org/biccn/grant/u01_lein/lein/transcriptome/sncell/10x_v3/human/raw/NW_TX0022-13_S01_L003-001.fastq.tar	nemo:seq-j6841ao
NW_TX0029-5_S01_L003_R2_001.fastq.gz	L8TX_191217_01_A04	biccn	U01_lein	lein	human	transcriptome	10x Chromium 3' v3 sequencing	nuclei	raw	fastq	open	87a959be1d3701407426e25833ae5b2c	V1C_L5					lein_human_cross-areal_10x_proj	lein_human_cross-areal_10x_V1		GDS_Extramural_Certification_U01MH114812_Hodge_Open_GRU	H18.30.001	UW/Keene	timd@alleninstitute.org	timdol.aibs	xrcjbnp	public/validated/brain/biccn/grant/u01_lein/lein/transcriptome/sncell/10x_v3/human/raw	nemo:sqc-q6y8oaw	87a959be1d3701407426e25833ae5b2c	NW_TX0029-5_S01_L003_R2_001.fastq.gz	https://data.nemoarchive.org/biccn/grant/u01_lein/lein/transcriptome/sncell/10x_v3/human/raw/NW_TX0029-5_S01_L003-001.fastq.tar	nemo:seq-ban4otg
NW_TX0029-6_S01_L003_R2_001.fastq.gz	L8TX_191217_01_B04	biccn	U01_lein	lein	human	transcriptome	10x Chromium 3' v3 sequencing	nuclei	raw	fastq	open	53a75492ff094817c78de5d95c05d959	V1C_L5					lein_human_cross-areal_10x_proj	lein_human_cross-areal_10x_V1		GDS_Extramural_Certification_U01MH114812_Hodge_Open_GRU	H18.30.001	UW/Keene	timd@alleninstitute.org	timdol.aibs	xrcjbnp	public/validated/brain/biccn/grant/u01_lein/lein/transcriptome/sncell/10x_v3/human/raw	nemo:sqc-gmh4zbu	53a75492ff094817c78de5d95c05d959	NW_TX0029-6_S01_L003_R2_001.fastq.gz	https://data.nemoarchive.org/biccn/grant/u01_lein/lein/transcriptome/sncell/10x_v3/human/raw/NW_TX0029-6_S01_L003-001.fastq.tar	nemo:seq-451dwub
NW_TX0029-7_S01_L003_R2_001.fastq.gz	L8TX_191217_01_C04	biccn	U01_lein	lein	human	transcriptome	10x Chromium 3' v3 sequencing	nuclei	raw	fastq	open	8ef8cc8b3de2ecd68b1accedd43447c7	V1C_L5					lein_human_cross-areal_10x_proj	lein_human_cross-areal_10x_V1		GDS_Extramural_Certification_U01MH114812_Hodge_Open_GRU	H18.30.001	UW/Keene	timd@alleninstitute.org	timdol.aibs	xrcjbnp	public/validated/brain/biccn/grant/u01_lein/lein/transcriptome/sncell/10x_v3/human/raw	nemo:sqc-mzxmy05	8ef8cc8b3de2ecd68b1accedd43447c7	NW_TX0029-7_S01_L003_R2_001.fastq.gz	https://data.nemoarchive.org/biccn/grant/u01_lein/lein/transcriptome/sncell/10x_v3/human/raw/NW_TX0029-7_S01_L003-001.fastq.tar	nemo:seq-r6bz6zh
NW_TX0029-8_S01_L003_R2_001.fastq.gz	L8TX_191217_01_D04	biccn	U01_lein	lein	human	transcriptome	10x Chromium 3' v3 sequencing	nuclei	raw	fastq	open	3f842b4ab4e03279ed925b4c1380a805	V1C_L5					lein_human_cross-areal_10x_proj	lein_human_cross-areal_10x_V1		GDS_Extramural_Certification_U01MH114812_Hodge_Open_GRU	H18.30.001	UW/Keene	timd@alleninstitute.org	timdol.aibs	xrcjbnp	public/validated/brain/biccn/grant/u01_lein/lein/transcriptome/sncell/10x_v3/human/raw	nemo:sqc-p8q50w3	3f842b4ab4e03279ed925b4c1380a805	NW_TX0029-8_S01_L003_R2_001.fastq.gz	https://data.nemoarchive.org/biccn/grant/u01_lein/lein/transcriptome/sncell/10x_v3/human/raw/NW_TX0029-8_S01_L003-001.fastq.tar	nemo:seq-as6527p
NW_TX0061-2_S01_L003_R2_001.fastq.gz	L8TX_200810_01_D05	biccn	U01_lein	lein	human	transcriptome	10x Chromium 3' v3 sequencing	nuclei	raw	fastq	open	cdc43ecb43faa01ec28d449ded9ec480	AnG					lein_human_cross-areal_10x_proj	lein_human_cross-areal_10x_ANG		GDS_Extramural_Certification_U01MH114812_Hodge_Open_GRU	H19.30.004	UW/Keene	timd@alleninstitute.org	timdol.aibs	xrcjbnp	public/validated/brain/biccn/grant/u01_lein/lein/transcriptome/sncell/10x_v3/human/raw	nemo:sqc-afy34nw	cdc43ecb43faa01ec28d449ded9ec480	NW_TX0061-2_S01_L003_R2_001.fastq.gz	https://data.nemoarchive.org/biccn/grant/u01_lein/lein/transcriptome/sncell/10x_v3/human/raw/NW_TX0061-2_S01_L003-001.fastq.tar	nemo:seq-guk3692
